"SpSurfIso" "Glob_ID" "Image" "Tray" "Phylum" "Family" "Species" "Surface" "Sp_Surface" "Order_Plot" "Isolate" "Lesion.0.m.cx" "Lesion.0.m.cy" "Lesion.0.m.majoraxis" "Lesion.0.m.eccentricity" "Lesion.0.m.theta" "Lesion.0.s.area" "Lesion.0.s.perimeter" "Lesion.0.s.radius.mean" "Lesion.0.s.radius.sd" "Lesion.0.s.radius.min" "Lesion.0.s.radius.max" "Lesion.red.m.cx" "Lesion.red.m.cy" "Lesion.red.m.majoraxis" "Lesion.red.m.eccentricity" "Lesion.red.m.theta" "Lesion.grn.m.cx" "Lesion.grn.m.cy" "Lesion.grn.m.majoraxis" "Lesion.grn.m.eccentricity" "Lesion.grn.m.theta" "Lesion.blu.m.cx" "Lesion.blu.m.cy" "Lesion.blu.m.majoraxis" "Lesion.blu.m.eccentricity" "Lesion.blu.m.theta" "Lesion.redgrn.m.cx" "Lesion.redgrn.m.cy" "Lesion.redgrn.m.majoraxis" "Lesion.redgrn.m.eccentricity" "Lesion.redgrn.m.theta" "Lesion.redblu.m.cx" "Lesion.redblu.m.cy" "Lesion.redblu.m.majoraxis" "Lesion.redblu.m.eccentricity" "Lesion.redblu.m.theta" "Lesion.grnblu.m.cx" "Lesion.grnblu.m.cy" "Lesion.grnblu.m.majoraxis" "Lesion.grnblu.m.eccentricity" "Lesion.grnblu.m.theta" "Lesion.Bred.m.cx" "Lesion.Bred.m.cy" "Lesion.Bred.m.majoraxis" "Lesion.Bred.m.eccentricity" "Lesion.Bred.m.theta" "Lesion.Bgrn.m.cx" "Lesion.Bgrn.m.cy" "Lesion.Bgrn.m.majoraxis" "Lesion.Bgrn.m.eccentricity" "Lesion.Bgrn.m.theta" "Lesion.Bblu.m.cx" "Lesion.Bblu.m.cy" "Lesion.Bblu.m.majoraxis" "Lesion.Bblu.m.eccentricity" "Lesion.Bblu.m.theta" "Lesion.Bredgrn.m.cx" "Lesion.Bredgrn.m.cy" "Lesion.Bredgrn.m.majoraxis" "Lesion.Bredgrn.m.eccentricity" "Lesion.Bredgrn.m.theta" "Lesion.Bredblu.m.cx" "Lesion.Bredblu.m.cy" "Lesion.Bredblu.m.majoraxis" "Lesion.Bredblu.m.eccentricity" "Lesion.Bredblu.m.theta" "Lesion.Bgrnblu.m.cx" "Lesion.Bgrnblu.m.cy" "Lesion.Bgrnblu.m.majoraxis" "Lesion.Bgrnblu.m.eccentricity" "Lesion.Bgrnblu.m.theta" "Leaf.0.m.cx" "Leaf.0.m.cy" "Leaf.0.m.majoraxis" "Leaf.0.m.eccentricity" "Leaf.0.m.theta" "Leaf.0.s.area" "Leaf.0.s.perimeter" "Leaf.0.s.radius.mean" "Leaf.0.s.radius.sd" "Leaf.0.s.radius.min" "Leaf.0.s.radius.max" "Leaf.red.m.cx" "Leaf.red.m.cy" "Leaf.red.m.majoraxis" "Leaf.red.m.eccentricity" "Leaf.red.m.theta" "Leaf.grn.m.cx" "Leaf.grn.m.cy" "Leaf.grn.m.majoraxis" "Leaf.grn.m.eccentricity" "Leaf.grn.m.theta" "Leaf.blu.m.cx" "Leaf.blu.m.cy" "Leaf.blu.m.majoraxis" "Leaf.blu.m.eccentricity" "Leaf.blu.m.theta" "Leaf.redgrn.m.cx" "Leaf.redgrn.m.cy" "Leaf.redgrn.m.majoraxis" "Leaf.redgrn.m.eccentricity" "Leaf.redgrn.m.theta" "Leaf.redblu.m.cx" "Leaf.redblu.m.cy" "Leaf.redblu.m.majoraxis" "Leaf.redblu.m.eccentricity" "Leaf.redblu.m.theta" "Leaf.grnblu.m.cx" "Leaf.grnblu.m.cy" "Leaf.grnblu.m.majoraxis" "Leaf.grnblu.m.eccentricity" "Leaf.grnblu.m.theta" "Leaf.Bred.m.cx" "Leaf.Bred.m.cy" "Leaf.Bred.m.majoraxis" "Leaf.Bred.m.eccentricity" "Leaf.Bred.m.theta" "Leaf.Bgrn.m.cx" "Leaf.Bgrn.m.cy" "Leaf.Bgrn.m.majoraxis" "Leaf.Bgrn.m.eccentricity" "Leaf.Bgrn.m.theta" "Leaf.Bblu.m.cx" "Leaf.Bblu.m.cy" "Leaf.Bblu.m.majoraxis" "Leaf.Bblu.m.eccentricity" "Leaf.Bblu.m.theta" "Leaf.Bredgrn.m.cx" "Leaf.Bredgrn.m.cy" "Leaf.Bredgrn.m.majoraxis" "Leaf.Bredgrn.m.eccentricity" "Leaf.Bredgrn.m.theta" "Leaf.Bredblu.m.cx" "Leaf.Bredblu.m.cy" "Leaf.Bredblu.m.majoraxis" "Leaf.Bredblu.m.eccentricity" "Leaf.Bredblu.m.theta" "Leaf.Bgrnblu.m.cx" "Leaf.Bgrnblu.m.cy" "Leaf.Bgrnblu.m.majoraxis" "Leaf.Bgrnblu.m.eccentricity" "Leaf.Bgrnblu.m.theta" "Lesion.Size" "Leaf.Size" "Lesion.Prop" "Leaf.Grn" "Leaf.Ylw" "Lesion.Grn" "Lesion.Ylw" "Pix_Cm" "Lesion_Cm2" "Lesion_mm2" "mean.sp" "median.sp" "sd.sp" "min.sp" "max.sp" "length.sp" "cv.sp" "median_logic" "threshold_logic" "TBC_param" "count_TBC"
"567" "Cuc_Up_DavisNavel" 598 "IMG_0195_Cuc1_C.jpg" 195 "Rosids" "Cucurbitales" "Cuc" "Up" "Cuc_Up" "Rosids_Cucurbitales_Cuc_Up" "DavisNavel" 1450.124124 1608.039039 35.91430758 0.135945633 0.26964504 999 103 17.38951712 0.712531571 15.48597558 18.85097157 1450.281139 1607.837201 37.23184986 0.247334241 0.045887469 1450.140255 1608.008809 37.76599452 0.212837611 0.168000482 1450.210174 1607.610333 35.61398888 0.159476458 -0.561626433 1448.744838 1607.519854 31.63139265 0.59744089 0.331236904 1446.213402 1611.773449 12.7911499 0 1.336537883 1448.969319 1608.330121 0 0 1.542769103 1450.413382 1607.906231 38.49200632 0.369481426 0.028257572 1450.067752 1608.227734 40.03715539 0.301049685 0.289947481 1450.332955 1607.314502 35.35926276 0.210476117 -1.456163641 1453.106647 1602.987326 65.44004906 0.261208272 -0.446088076 1448.857408 1608.637418 33.29878269 0.819776197 1.522770609 1450.114799 1607.405572 21.64171467 0.924827365 -1.381032376 1466.149907 1614.983535 468.471471 0.731027288 0.001375456 111329 1405 193.4393228 34.09606634 132.4910761 254.0869058 1457.928797 1612.137812 460.8424787 0.722532039 0.027538139 1461.110315 1612.927886 463.4203891 0.726148403 0.014542975 1457.992445 1607.023241 473.4140445 0.71892623 0.01970411 1394.283025 1585.298477 368.872673 0.733538147 0.681172211 1113.561643 1515.437919 0 0 -1.343219028 1430.61307 1606.290113 394.1900277 0.670982006 -0.001979223 1458.042209 1612.054436 456.4122641 0.716971025 0.035737866 1461.252487 1613.058359 460.6106721 0.722165223 0.020136087 1458.52758 1607.81872 440.588619 0.701107298 0.049299091 1410.793043 1583.653794 367.5817207 0.751122377 0.686584361 1114.66907 1511.533255 69.25901309 0 -1.311014991 1417.883023 1601.769627 410.3769779 0.695026721 -0.052623786 999 111329 0.008973403 90032 20266 330 472 80.468 0.154283355 15.42833548 16.4807255521667 16.526783665 9.60470671677437 5.281772506 31.9835443 6 0.582784215802421 TRUE FALSE "TRUEFALSE" 4
"568" "Cuc_Up_KernB1" 677 "IMG_0197_Cuc3_C.jpg" 197 "Rosids" "Cucurbitales" "Cuc" "Up" "Cuc_Up" "Rosids_Cucurbitales_Cuc_Up" "KernB1" 317.9019397 1678.889143 108.4626594 0.570831127 -0.14684703 7424 310 48.9210271 5.330181901 38.5628897 62.07393883 316.6360497 1678.505429 109.0933904 0.545657953 -0.106250292 316.5509951 1678.602934 110.3395468 0.553680595 -0.112734223 316.5451572 1678.294259 104.9722411 0.516086001 -0.083334435 325.0030426 1676.098069 69.15288521 0.653484675 -0.497525902 339.4937845 1680.759161 70.82947617 0 -0.861589624 330.0980791 1679.961466 82.25205278 0.823432029 -0.641795695 316.6613845 1678.508569 109.1657937 0.529515763 -0.056536123 316.4676135 1678.592123 110.5339829 0.544277213 -0.08101603 316.8471172 1678.179615 105.5767153 0.509384963 -0.040220187 324.4626865 1674.96364 66.6898125 0.813321181 -0.595146871 345.0488277 1679.992792 63.31901482 0 -0.83858541 330.0197333 1679.630617 85.80406852 0.988492008 -0.665110839 294.632034 1638.56888 368.1179131 0.438824594 -0.002337831 91253 1247 171.51226 20.9369275 131.0016791 216.2184225 298.6065946 1643.818223 365.2900755 0.445514736 -0.10764947 298.0516718 1641.884862 367.6615009 0.448374765 -0.081391914 295.426987 1639.773936 364.9286464 0.448606429 -0.000711821 260.5147344 1605.379159 355.0930552 0.370022497 0.220791091 276.4722547 1616.496627 373.2345055 0.470848274 0.152236916 266.6165337 1611.6335 354.8702272 0.402415942 0.178520903 298.601946 1645.444697 369.8743039 0.467456384 -0.07891784 298.1849862 1643.001356 372.2743183 0.46574606 -0.058508935 295.5349018 1641.758098 361.2149873 0.493620127 0.039088322 242.6819048 1571.719332 288.2786083 0.883147083 -0.872080291 276.3909369 1611.937779 366.7808862 0.397031065 0.073398929 265.0464858 1604.666086 342.3394879 0.254717641 -0.536305842 7424 91253 0.081356229 76859 6928 102 6314 80.1 1.157105428 115.7105428 179.955071733333 124.23748225 113.822966766684 111.9231423 402.0479054 6 0.632507690226997 TRUE FALSE "TRUEFALSE" 4
"569" "Cuc_Up_KernB1" 574 "IMG_0195_Cuc1_C.jpg" 195 "Rosids" "Cucurbitales" "Cuc" "Up" "Cuc_Up" "Rosids_Cucurbitales_Cuc_Up" "KernB1" 2601.4608 268.3139861 229.2873821 0.747873386 0.410641251 26033 607 93.10630254 17.26455908 65.78727282 132.106641 2602.016161 269.3375915 230.6526145 0.746702933 0.383608792 2602.346372 268.810185 230.8858757 0.747887157 0.387542684 2605.136439 269.874512 223.4472421 0.754996536 0.402887103 2577.728965 257.9873442 253.1768056 0.749905802 0.143552059 2484.10919 -0.537982609 0 0 -0.344877855 2565.590254 252.8218372 205.8257096 0 1.088036274 2602.513663 269.140251 229.0236738 0.747673082 0.383187105 2602.873422 268.5397854 229.2869517 0.749855555 0.388818504 2606.258085 270.7261876 222.1156934 0.75787581 0.401102464 2626.468343 167.59659 115.6336406 0 0.437664077 2597.020374 252.6984781 306.0518007 0 0.967202061 2584.115372 266.4356188 265.0796479 0.877868126 0.913824138 2636.551125 286.2267195 482.6637111 0.81911418 -0.027963443 99912 1357 185.3902305 40.32611285 107.1962449 244.4041593 2628.902486 291.0444111 495.2569416 0.83055249 -0.027789028 2632.903785 289.8970579 494.943765 0.827859093 -0.031187743 2627.450836 289.9384357 478.3549623 0.827787779 0.001312604 2573.480724 316.0956041 516.508708 0.876164799 0.082975619 2624.174661 304.8512223 523.2637374 0.851297448 -0.045806247 2646.554651 297.8031709 525.4077785 0.837842024 -0.103812004 2628.679016 291.6450179 496.3896116 0.828309975 -0.027400859 2632.841885 290.4878792 495.961003 0.825048763 -0.030708283 2627.566504 291.8732007 470.2102515 0.830200105 0.009933675 2566.812104 313.3445325 507.1362539 0.884280058 0.105572836 2627.595291 306.8196834 510.2005641 0.844505513 -0.034709056 2651.191712 300.3913552 506.1976914 0.824787283 -0.106196188 26033 99912 0.260559292 8811 65068 2209 23207 80.468 4.020479054 402.0479054 179.955071733333 124.23748225 113.822966766684 111.9231423 402.0479054 6 0.632507690226997 TRUE FALSE "TRUEFALSE" 4
"570" "Cuc_Up_KernB1" 654 "IMG_0197_Cuc3_C.jpg" 197 "Rosids" "Cucurbitales" "Cuc" "Up" "Cuc_Up" "Rosids_Cucurbitales_Cuc_Up" "KernB1" 441.4988788 218.6497332 129.8679093 0.16374339 0.823046027 12933 396 63.6992174 3.652457143 53.1994633 72.64230942 443.025943 218.6750758 134.5217735 0.222619427 -0.045071749 442.5762272 218.5947446 135.982895 0.249989739 -0.101959154 444.1762542 217.4852514 130.8587333 0.181996756 0.042879611 436.0662182 217.0848137 105.2901987 0.382721272 0.555303308 427.9745308 217.1522212 95.72826236 0 1.331256428 434.7777342 218.9141806 110.8036186 0.805441577 1.26895036 442.8519527 218.6679799 135.4262515 0.249849297 -0.162443254 442.331493 218.4825101 137.1021214 0.289605093 -0.190094947 444.2026661 217.3237686 131.7291366 0.157012569 -0.385974715 434.5518865 216.3843513 95.48050547 0.292157257 0.151278354 431.4603515 217.0608331 101.7568812 0 1.252092145 437.0289209 219.4152066 116.183599 0.819625892 1.237537655 430.4292535 191.5616348 366.1530508 0.346631745 0.293315241 93616 1245 174.8953741 20.85936464 139.5993846 220.2306737 433.2717576 194.5268374 363.9845823 0.382487714 0.416220466 432.3926505 193.3692494 367.7595356 0.374236961 0.358813942 430.8371204 195.2981094 372.3406695 0.441434104 0.428966845 443.5148692 190.4818077 384.3318027 0.569141071 1.411226635 375.3667187 115.6299809 484.3698134 0.944428228 -0.679963275 1302.528207 1255.7492 0 0 -0.671834748 435.313793 195.3223068 366.9043018 0.408566196 0.420724079 434.1378276 194.0278955 371.3655223 0.396644765 0.373359045 434.8872083 195.4740133 368.7764702 0.503450322 0.432629478 374.7174643 176.3156843 387.6806397 0 -1.281243613 356.2615713 113.1474341 530.0738142 0 -0.824867063 944.8017011 642.8455399 0 0 -0.812082538 12933 93616 0.138149462 53147 27523 129 10000 80.1 2.015738754 201.5738754 179.955071733333 124.23748225 113.822966766684 111.9231423 402.0479054 6 0.632507690226997 TRUE FALSE "TRUEFALSE" 4
"571" "Cuc_Up_KernB1" 589 "IMG_0195_Cuc1_C.jpg" 195 "Rosids" "Cucurbitales" "Cuc" "Up" "Cuc_Up" "Rosids_Cucurbitales_Cuc_Up" "KernB1" 2616.569951 1053.596375 100.6062564 0.103622353 -0.741419879 7834 290 49.58818853 2.679026473 40.66553946 54.97551082 2616.584247 1053.493496 104.4912631 0.167531835 -0.491989814 2616.546574 1053.709969 104.3085271 0.156013151 -0.581988233 2616.593734 1054.39276 100.5528185 0.134819659 -1.021099723 2614.924131 1055.265147 116.2736747 0.453240912 -0.397130361 2506.681738 1415.367123 0 0 0.299992081 2536.871688 1327.33248 0 0 0.288632762 2616.413902 1053.850429 105.2624336 0.185827618 -0.624568412 2616.365174 1054.052694 105.1009638 0.184535497 -0.713909344 2616.056248 1055.23987 101.4218082 0.139779343 -1.185563517 2612.255611 1060.669803 116.8154469 0.489846723 -0.501112245 2603.118575 1076.054841 38.90464526 0 0.597628751 2604.698514 1075.347748 49.86005148 0 0.575447029 2612.268981 1063.780195 386.8957961 0.52839642 -0.543193694 98360 1104 177.2744945 15.36828188 143.9326809 213.0258131 2609.681247 1064.395391 376.3158593 0.49966247 -0.64295507 2609.814536 1064.332908 380.3320968 0.515864392 -0.660520234 2613.048312 1060.958422 379.5937359 0.517186223 -0.371322274 2620.08869 1061.209723 376.5410527 0.525194462 0.114228905 2602.484885 1070.753138 359.1694889 0.526937611 -1.244705872 2604.331332 1069.712607 384.4971908 0.597041123 -1.047124718 2609.227809 1064.277739 377.7168205 0.50590832 -0.645160436 2609.374032 1064.228542 381.9052337 0.522617547 -0.662684316 2613.153055 1061.353425 378.8994744 0.51814155 -0.366278146 2622.65825 1059.815105 371.5907776 0.527331677 0.20359044 2600.589655 1069.956466 367.2788462 0.554043518 -1.152555102 2602.580466 1069.019122 392.8513305 0.622561105 -1.006720897 7834 98360 0.079646198 28163 58340 3739 4012 80.468 1.209865667 120.9865667 179.955071733333 124.23748225 113.822966766684 111.9231423 402.0479054 6 0.632507690226997 TRUE FALSE "TRUEFALSE" 4
"572" "Cuc_Up_KernB1" 668 "IMG_0197_Cuc3_C.jpg" 197 "Rosids" "Cucurbitales" "Cuc" "Up" "Cuc_Up" "Rosids_Cucurbitales_Cuc_Up" "KernB1" 383.4053753 1003.08425 113.7961539 0.699360874 -0.230470674 7181 297 48.05888718 6.663856567 39.87176855 62.84688529 383.3242978 1003.457268 115.7185544 0.703854188 -0.233049012 382.8231621 1003.471074 116.833681 0.707170876 -0.236696963 384.417731 1002.958278 111.7364425 0.690198429 -0.236245648 387.2120537 1000.077724 57.81083827 0.750861188 -0.674819606 385.9046709 979.3465468 0 0 0.69865414 391.2699092 997.5901486 66.41319039 0.747241895 0.781969906 383.5077451 1003.580391 115.8043232 0.696626846 -0.228973981 382.6934093 1003.659421 116.9164269 0.703513352 -0.235918985 384.7779346 1003.300081 111.0131082 0.668007044 -0.225521565 386.0369747 1000.492422 48.10621633 0.831982562 -0.594819831 350.9663276 883.0152034 0 0 -0.279847789 391.7283375 996.2807945 66.75509779 0.778643431 0.493043919 384.5462609 997.6095275 374.6656465 0.483900688 0.848506471 91881 1236 172.4835392 20.92458084 132.9676914 217.8175564 389.3224362 997.0568323 366.0809401 0.485679452 0.838911866 388.4376202 997.1770737 369.7751863 0.483256542 0.838331721 391.0213679 998.3927295 369.9973298 0.470186884 0.883773734 342.580342 997.6545875 419.494014 0.528940078 0.943619021 356.3957884 997.1208808 408.4519842 0.533198632 0.988509751 338.228213 997.1090612 415.7845992 0.608416492 1.124206907 389.6836116 997.443029 369.2832653 0.495898355 0.799803671 388.745492 997.5710691 373.4471885 0.489974616 0.799492326 391.7970593 1000.653647 363.9156596 0.489416582 0.779801872 309.9993335 989.9544007 402.497565 0.902652061 1.566887189 354.6411501 995.5057641 408.7577437 0.522203791 1.091112319 332.5060444 993.6460669 418.4400081 0.653422316 1.322620873 7181 91881 0.07815544 82181 2518 486 5697 80.1 1.119231423 111.9231423 179.955071733333 124.23748225 113.822966766684 111.9231423 402.0479054 6 0.632507690226997 TRUE FALSE "TRUEFALSE" 4
"573" "Cuc_Up_KernB1" 600 "IMG_0195_Cuc1_C.jpg" 195 "Rosids" "Cucurbitales" "Cuc" "Up" "Cuc_Up" "Rosids_Cucurbitales_Cuc_Up" "KernB1" 2590.412962 1603.685403 108.7490632 0.452811611 -1.383571708 8255 306 50.84024866 2.621460963 45.01308815 55.35183071 2589.802578 1603.792102 111.4675715 0.459828201 -1.340141275 2590.013575 1603.895863 111.7842982 0.456380434 -1.359178849 2589.247714 1602.844329 110.0194933 0.471247561 -1.293206868 2584.144791 1603.698122 129.0072856 0.574948894 -1.134774303 2592.362044 1611.882859 128.1033156 0.47051056 -1.252505624 2595.142492 1625.322159 153.0639155 0.389533684 -0.656766498 2589.699784 1603.794018 112.399739 0.466002785 -1.318539536 2589.942304 1603.891887 112.3400876 0.459905686 -1.343111499 2588.74869 1602.410441 112.5594114 0.489287992 -1.259478236 2583.144341 1604.396737 136.1577166 0.624946866 -1.095281493 2600.143972 1623.788764 116.1827775 0.671693701 -0.685706811 2515.356639 1453.574373 0 0 -0.477935357 2579.495208 1607.048522 384.5809763 0.809993066 -0.231871446 66671 991 148.9655697 29.39937293 94.12346422 198.7753943 2578.996976 1604.999842 373.8029699 0.804781275 -0.253346468 2579.262315 1605.627396 379.9638825 0.805494808 -0.243044133 2575.51286 1606.606684 378.8931525 0.821497875 -0.26907638 2577.084371 1583.953356 245.062541 0.912071453 -0.754595276 2511.613664 1488.032337 0 0 -0.948788187 2574.625353 1595.693255 362.7311295 0.785675024 -0.342113048 2579.135327 1604.949226 373.4144865 0.804795591 -0.252969828 2579.261365 1605.727293 379.8200946 0.805167978 -0.243439657 2576.600162 1604.964048 377.7001769 0.826477781 -0.259641492 2575.03961 1584.345622 249.9774161 0.930123796 -0.721934648 2508.52579 1473.129607 0 0 -0.878000262 2574.433349 1596.464954 363.4245002 0.785392133 -0.346330081 8255 66671 0.123816952 51832 6023 142 7078 80.468 1.274883978 127.4883978 179.955071733333 124.23748225 113.822966766684 111.9231423 402.0479054 6 0.632507690226997 TRUE FALSE "TRUEFALSE" 4
"574" "Cuc_Up_KT" 678 "IMG_0197_Cuc3_C.jpg" 197 "Rosids" "Cucurbitales" "Cuc" "Up" "Cuc_Up" "Rosids_Cucurbitales_Cuc_Up" "KT" 880.9474638 1620.063406 53.22012612 0.66235641 0.276360494 1656 137 22.55828799 2.55642961 17.40261717 26.76862181 881.1415692 1620.122628 54.29952937 0.673549401 0.240986552 881.1108982 1620.226156 54.96664566 0.67707474 0.233112462 881.1006614 1619.563496 51.04533872 0.646128572 0.248977255 884.0807252 1620.303133 64.65472984 0.834398007 -0.039434136 882.6063716 1621.99585 68.47080868 0.782125429 0.079125315 886.6139958 1629.430119 106.3843574 0.928553217 -0.078755649 881.3081061 1620.160603 55.11440883 0.689208936 0.205148644 881.2972593 1620.352735 56.40738078 0.696900285 0.190357766 881.4810082 1619.093196 48.61289122 0.61522086 0.258497807 900.9169229 1623.912689 76.82698987 0 -0.273712305 885.507753 1624.797601 91.69956998 0.935919719 -0.048995867 866.190615 1600.383234 0 0 -1.410075181 872.7423163 1627.709062 342.292931 0.554655479 -0.151216453 73012 1081 154.6833409 20.16418907 125.9544745 207.7873935 880.4662356 1631.311423 327.0493695 0.468802661 -0.027256061 877.5493374 1629.063565 333.5626641 0.51013036 -0.105596097 876.7080702 1629.026731 342.4388599 0.524498645 -0.117962834 909.7038245 1671.053828 308.7359675 0.650216936 0.54445545 1295.318425 1808.995826 0 0 -1.270824491 943.5163174 1644.80035 301.888739 0 1.525852032 879.483659 1631.979158 327.0387318 0.465223873 0.013934768 877.0283211 1629.333054 334.6881231 0.507086636 -0.088674756 876.0511316 1629.103655 328.0372988 0.529644519 -0.11762577 931.3681803 1675.942239 239.9823319 0.679398305 1.352699538 1435.533088 1887.472038 0 0 -1.224249045 947.8297469 1648.151662 299.8083417 0 1.529395828 1656 73012 0.022681203 46836 24518 0 1374 80.1 0.258104336 25.81043359 26.4809172216667 26.024707275 3.30357663584992 22.34714859 31.35905337 6 0.124753104592123 TRUE FALSE "TRUEFALSE" 4
"575" "Cuc_Up_KT" 599 "IMG_0195_Cuc1_C.jpg" 195 "Rosids" "Cucurbitales" "Cuc" "Up" "Cuc_Up" "Rosids_Cucurbitales_Cuc_Up" "KT" 3079.864865 1623.633848 51.58730314 0.658839124 1.058423966 1554 136 22.00005597 2.584058797 18.79211821 27.95131588 3079.589229 1623.684154 52.40243721 0.661086402 1.054441705 3079.663669 1623.753672 53.39411304 0.663091533 1.052446843 3080.304827 1624.270919 50.59244086 0.61342203 1.126778818 3075.375869 1623.196337 58.39789082 0.719373435 1.087066592 3076.314704 1622.500028 66.6189682 0.770127891 0.965938776 3068.09659 1626.874726 150.1966242 0.84151819 0.973300967 3079.479207 1623.874735 52.062346 0.641467437 1.068538812 3079.534956 1623.953691 53.4733333 0.633313566 1.065907499 3080.720694 1624.975106 49.44234808 0.518538924 1.329173929 3063.653348 1626.794238 52.63941884 0 1.526788664 3090.533414 1632.559071 46.57974822 0 -0.880290634 3081.865843 1624.075708 13.96493084 0 -1.243227627 3055.45324 1618.155856 374.6313369 0.563754141 -0.214236076 88280 1143 168.6669148 18.80811811 130.0143657 201.0790737 3054.775232 1618.603542 368.1254149 0.573535525 -0.252789523 3054.977522 1618.603032 370.1997442 0.569823359 -0.245042411 3057.047725 1616.731326 383.558756 0.588467389 -0.225896404 3021.774989 1613.534111 318.2144366 0.599450238 -0.467024736 3013.088161 1628.400797 88.13985529 0 -1.05818735 3046.798971 1621.852423 328.4332358 0.631964231 -0.540809619 3055.291796 1619.341663 365.3031442 0.584492395 -0.267845658 3055.402471 1619.207785 368.5719481 0.576459341 -0.260785811 3057.916297 1616.032473 367.6964544 0.655191163 -0.251591959 3005.997588 1597.78513 326.8874412 0.580576566 -0.612537401 3071.458663 1659.02673 0 0 -0.866860149 3059.678272 1630.42725 318.95801 0.680105091 -0.550322596 1554 88280 0.017603081 70836 15885 76 1220 80.468 0.23999633 23.99963297 26.4809172216667 26.024707275 3.30357663584992 22.34714859 31.35905337 6 0.124753104592123 TRUE FALSE "TRUEFALSE" 4
"576" "Cuc_Up_KT" 575 "IMG_0195_Cuc1_C.jpg" 195 "Rosids" "Cucurbitales" "Cuc" "Up" "Cuc_Up" "Rosids_Cucurbitales_Cuc_Up" "KT" 3141.2868 252.9357291 48.51854118 0.618714587 0.784189813 1447 128 21.12825387 1.973617785 17.85725087 25.02823723 3141.156458 253.6363165 50.48748943 0.634776652 0.782097953 3141.314087 253.5712598 51.05900387 0.634998214 0.787267641 3141.296828 253.5941508 49.89700158 0.631584694 0.866005773 3141.094378 256.9834608 50.41701759 0.687032428 0.744817205 3134.344281 269.8922575 119.2839839 0 0.498030117 3140.516564 245.8398526 0 0 -0.869919918 3141.040976 253.9876325 51.69742194 0.635186759 0.786993258 3141.28011 253.8971872 52.55652974 0.625078185 0.788970076 3141.40972 253.7259786 51.19168368 0.629964666 0.977974751 3141.055558 264.2367284 40.41127218 0 0.331978055 3146.139575 245.7846276 0 0 -1.377158266 3141.762805 249.3603575 0 0 -1.291859323 3148.206487 283.4731231 338.1790322 0.31149833 1.017728841 82078 1129 162.8376873 16.57277104 137.2827654 205.389536 3147.832182 282.9933315 330.4974647 0.303154612 0.949665406 3148.28968 283.3560037 333.7082058 0.317893041 0.982199433 3147.971094 283.966541 337.2994256 0.362979961 0.908012933 3131.870379 274.6512466 321.5970983 0.628091436 -0.387679613 3145.437194 275.3116742 174.1413202 0 0.320288763 3151.495143 282.1547629 307.8902749 0.475799561 0.750571175 3146.542539 282.6187302 326.0894807 0.296263731 0.848466954 3147.279991 282.9885613 331.3395218 0.319630722 0.903637562 3142.261997 285.105618 313.1613312 0.329302794 0.589653834 3115.600999 298.7131691 267.8843164 0 -0.250427343 3174.779057 254.6265959 319.1989951 0.993677985 0.964787745 3163.403188 269.9015271 347.4107471 0.615402003 1.120621314 1447 82078 0.017629572 63158 17473 37 1100 80.468 0.223471486 22.34714859 26.4809172216667 26.024707275 3.30357663584992 22.34714859 31.35905337 6 0.124753104592123 TRUE FALSE "TRUEFALSE" 4
"577" "Cuc_Up_KT" 655 "IMG_0197_Cuc3_C.jpg" 197 "Rosids" "Cucurbitales" "Cuc" "Up" "Cuc_Up" "Rosids_Cucurbitales_Cuc_Up" "KT" 908.4087747 289.4911717 56.5798178 0.661960284 0.284118707 1869 145 24.09081457 2.778399215 19.03724243 29.69005487 908.0848402 289.2271095 56.19641451 0.658014936 0.295315753 908.1662885 289.3721565 57.89553801 0.667268029 0.287256787 908.4843823 289.4606431 54.30130602 0.631445605 0.254342818 907.9607908 288.0654405 46.65586759 0.791807637 0.490088517 930.8728281 306.3382603 53.51849653 0 -0.763291805 912.1892714 291.2760392 24.75540544 0.79761595 -1.146179401 908.1528526 289.1570394 55.57293738 0.639639292 0.324024434 908.2984122 289.3519248 58.20827062 0.654382905 0.306654972 908.9714552 289.692591 52.77560462 0.58732297 0.237430349 907.035098 285.7321835 29.90273413 0 -0.011700547 900.2940222 280.8701502 60.56489685 0 -1.543198375 909.3532483 290.9162276 11.2461388 0 -0.296126027 896.3727311 281.3360139 420.1159579 0.694173846 0.329315738 96249 1265 177.8772343 26.31762542 134.8419928 237.2956399 895.5510288 284.9968222 412.2989199 0.677857642 0.303821274 896.0332777 284.2742433 415.1713709 0.685615504 0.312160532 893.5432281 284.2101978 419.4653077 0.676726983 0.306168569 901.014754 255.3133951 457.5486745 0.744808838 0.361174447 901.8121457 265.2479091 446.0725603 0.758761945 0.387829736 902.2830795 251.8185076 458.6945669 0.790441488 0.391382614 895.5782115 285.2193072 412.5861294 0.675537936 0.303328482 896.2480387 284.5822115 416.8953503 0.685225004 0.315830791 894.6782553 284.4114952 409.8503746 0.690433094 0.320792619 891.3143394 244.1896894 439.8459089 0.806781693 0.261422224 899.2222164 264.9549978 453.1857704 0.760461165 0.369439161 896.5011493 249.9175718 464.9947713 0.788691347 0.354181239 1869 96249 0.019418384 92665 1715 394 1039 80.1 0.291302538 29.13025385 26.4809172216667 26.024707275 3.30357663584992 22.34714859 31.35905337 6 0.124753104592123 TRUE FALSE "TRUEFALSE" 4
