Num_ID	Isolate	Genotype	GenotypeP	Plant	Plant_tray	Plant_position	Image	Exp_tray	Lesion.0.m.cx	Lesion.0.m.cy	Lesion.0.m.majoraxis	Lesion.0.m.eccentricity	Lesion.0.m.theta	Lesion.0.s.area	Lesion.0.s.perimeter	Lesion.0.s.radius.mean	Lesion.0.s.radius.sd	Lesion.0.s.radius.min	Lesion.0.s.radius.max	Lesion.red.m.cx	Lesion.red.m.cy	Lesion.red.m.majoraxis	Lesion.red.m.eccentricity	Lesion.red.m.theta	Lesion.grn.m.cx	Lesion.grn.m.cy	Lesion.grn.m.majoraxis	Lesion.grn.m.eccentricity	Lesion.grn.m.theta	Lesion.blu.m.cx	Lesion.blu.m.cy	Lesion.blu.m.majoraxis	Lesion.blu.m.eccentricity	Lesion.blu.m.theta	Lesion.redgrn.m.cx	Lesion.redgrn.m.cy	Lesion.redgrn.m.majoraxis	Lesion.redgrn.m.eccentricity	Lesion.redgrn.m.theta	Lesion.redblu.m.cx	Lesion.redblu.m.cy	Lesion.redblu.m.majoraxis	Lesion.redblu.m.eccentricity	Lesion.redblu.m.theta	Lesion.grnblu.m.cx	Lesion.grnblu.m.cy	Lesion.grnblu.m.majoraxis	Lesion.grnblu.m.eccentricity	Lesion.grnblu.m.theta	Lesion.Bred.m.cx	Lesion.Bred.m.cy	Lesion.Bred.m.majoraxis	Lesion.Bred.m.eccentricity	Lesion.Bred.m.theta	Lesion.Bgrn.m.cx	Lesion.Bgrn.m.cy	Lesion.Bgrn.m.majoraxis	Lesion.Bgrn.m.eccentricity	Lesion.Bgrn.m.theta	Lesion.Bblu.m.cx	Lesion.Bblu.m.cy	Lesion.Bblu.m.majoraxis	Lesion.Bblu.m.eccentricity	Lesion.Bblu.m.theta	Lesion.Bredgrn.m.cx	Lesion.Bredgrn.m.cy	Lesion.Bredgrn.m.majoraxis	Lesion.Bredgrn.m.eccentricity	Lesion.Bredgrn.m.theta	Lesion.Bredblu.m.cx	Lesion.Bredblu.m.cy	Lesion.Bredblu.m.majoraxis	Lesion.Bredblu.m.eccentricity	Lesion.Bredblu.m.theta	Lesion.Bgrnblu.m.cx	Lesion.Bgrnblu.m.cy	Lesion.Bgrnblu.m.majoraxis	Lesion.Bgrnblu.m.eccentricity	Lesion.Bgrnblu.m.theta	Leaf.0.m.cx	Leaf.0.m.cy	Leaf.0.m.majoraxis	Leaf.0.m.eccentricity	Leaf.0.m.theta	Leaf.0.s.area	Leaf.0.s.perimeter	Leaf.0.s.radius.mean	Leaf.0.s.radius.sd	Leaf.0.s.radius.min	Leaf.0.s.radius.max	Leaf.red.m.cx	Leaf.red.m.cy	Leaf.red.m.majoraxis	Leaf.red.m.eccentricity	Leaf.red.m.theta	Leaf.grn.m.cx	Leaf.grn.m.cy	Leaf.grn.m.majoraxis	Leaf.grn.m.eccentricity	Leaf.grn.m.theta	Leaf.blu.m.cx	Leaf.blu.m.cy	Leaf.blu.m.majoraxis	Leaf.blu.m.eccentricity	Leaf.blu.m.theta	Leaf.redgrn.m.cx	Leaf.redgrn.m.cy	Leaf.redgrn.m.majoraxis	Leaf.redgrn.m.eccentricity	Leaf.redgrn.m.theta	Leaf.redblu.m.cx	Leaf.redblu.m.cy	Leaf.redblu.m.majoraxis	Leaf.redblu.m.eccentricity	Leaf.redblu.m.theta	Leaf.grnblu.m.cx	Leaf.grnblu.m.cy	Leaf.grnblu.m.majoraxis	Leaf.grnblu.m.eccentricity	Leaf.grnblu.m.theta	Leaf.Bred.m.cx	Leaf.Bred.m.cy	Leaf.Bred.m.majoraxis	Leaf.Bred.m.eccentricity	Leaf.Bred.m.theta	Leaf.Bgrn.m.cx	Leaf.Bgrn.m.cy	Leaf.Bgrn.m.majoraxis	Leaf.Bgrn.m.eccentricity	Leaf.Bgrn.m.theta	Leaf.Bblu.m.cx	Leaf.Bblu.m.cy	Leaf.Bblu.m.majoraxis	Leaf.Bblu.m.eccentricity	Leaf.Bblu.m.theta	Leaf.Bredgrn.m.cx	Leaf.Bredgrn.m.cy	Leaf.Bredgrn.m.majoraxis	Leaf.Bredgrn.m.eccentricity	Leaf.Bredgrn.m.theta	Leaf.Bredblu.m.cx	Leaf.Bredblu.m.cy	Leaf.Bredblu.m.majoraxis	Leaf.Bredblu.m.eccentricity	Leaf.Bredblu.m.theta	Leaf.Bgrnblu.m.cx	Leaf.Bgrnblu.m.cy	Leaf.Bgrnblu.m.majoraxis	Leaf.Bgrnblu.m.eccentricity	Leaf.Bgrnblu.m.theta	Lesion.Size	Leaf.Size	Lesion.Prop	Leaf.Grn	Leaf.Ylw	Lesion.Grn	Lesion.Ylw
43	C83-KGB1	Up	Up1	T3_B5	T3	B5	T7_IMG_6328_C.jpg	T7	1178.40544	1285.286269	33.52795649	0.474931146	0.034881437	772	89	15.23451787	0.989330423	13.34748702	17.07874409	1178.601409	1284.904034	34.5244839	0.500309343	0.033039903	1178.224991	1285.108934	35.08939417	0.488661006	0.085985197	1178.091013	1284.465647	37.1551672	0.586614902	0.009393507	1178.564071	1283.41659	39.29230165	0.600980586	0.105087381	1180.028203	1287.939975	31.79235891	0.82358004	-1.461409259	1178.026476	1292.52083	31.52944254	0.789538206	1.334346502	1178.567364	1283.196359	37.79480162	0.621970012	0.154071376	1177.543383	1283.625886	38.96017284	0.569205386	0.255164366	1177.096341	1280.894227	44.89474116	0.761619763	0.089986402	1175.890054	1268.748458	58.46121262	0	0.039025641	1161.752856	1246.420109	91.72468966	0	-0.237532615	1175.251023	1259.625606	65.30600035	0	-0.012545851	1194.591274	1291.877437	293.3880436	0.952517055	0.156056953	20055	668	92.5919238	35.59111566	37.18907896	158.0326486	1203.620445	1294.995357	278.1535368	0.953374663	0.135230253	1201.486254	1295.214046	279.9593239	0.952426419	0.136257552	1209.037433	1296.900329	284.3100075	0.953909704	0.126492695	1219.228031	1298.916272	248.4477694	0.959338063	0.107361228	1249.076397	1310.873127	125.0090474	0	-0.855000065	1207.266028	1299.636622	250.6686474	0.949278504	0.052824545	1204.473261	1295.562661	277.4607709	0.953779782	0.133321916	1202.23827	1296.008075	280.6870076	0.95165347	0.133831077	1209.094951	1295.594124	267.2745501	0.958591659	0.136167193	1221.277235	1300.085122	250.469281	0.969234059	0.10356824	1258.48168	1314.287605	102.5879736	0	-1.006561638	1208.620954	1301.372125	248.1768423	0.950813932	0.045017492	772	20055	0.038494141	18228	1031	284	329
55	C83-KGB1	Down	Down1	T3_B5	T3	B5	T7_IMG_6328_C.jpg	T7	1112.263726	1519.430243	41.88345821	0.55058625	-1.501980587	1111	112	18.33319422	2.277261934	11.87483217	21.13842633	1112.46766	1518.329914	42.35673706	0.530886476	-1.542643342	1112.289369	1518.111173	43.67033903	0.552533267	-1.543559835	1113.921772	1516.262865	43.61441741	0.589656593	1.293631394	1112.425623	1512.140313	40.50009966	0.381022727	1.047695421	1110.994316	1519.716712	42.48288178	0.395373955	-0.778467703	1103.172277	1516.373594	89.75520492	0.680265511	-0.698065489	1112.630847	1518.325515	41.86762654	0.415823741	-1.564225363	1112.049241	1517.978873	44.19093882	0.428124751	-1.5619613	1115.928309	1517.146717	52.4872492	0.722268234	1.1019587	1114.558967	1517.606853	50.55846442	0	-1.458352301	1112.584577	1509.168758	47.68971188	0	-0.322738816	1111.681719	1548.330086	0	0	0.212511367	1123.109701	1502.562723	320.5919794	0.952922838	-0.024282769	23564	734	102.0822108	40.01182962	39.81021718	174.2364205	1122.165992	1502.643625	310.8327314	0.954670429	-0.030880942	1122.063515	1502.112464	314.1483529	0.954435777	-0.028655528	1122.492712	1500.318031	311.1801583	0.95404813	-0.028969087	1118.384474	1499.436846	287.1762282	0.957197172	-0.041558054	1126.853132	1514.973762	335.4540344	0.977199926	-0.051809609	1124.284748	1510.076661	351.1342248	0.966948874	-0.023533051	1122.368094	1503.124315	311.131548	0.954699234	-0.031989061	1122.215367	1502.672525	315.7347608	0.95339135	-0.031525028	1118.278877	1497.476182	283.6558778	0.956924776	-0.042947937	1120.407154	1500.577026	290.678967	0.960278559	-0.042570597	1126.854341	1516.837854	334.2717887	0.984898243	-0.040403616	1123.703513	1511.549405	350.6235092	0.966322195	-0.02007263	1111	23564	0.047148192	12530	9917	22	489
66	C83-KGB1	Up	Up2	T1_A3	T1	A3	T7_IMG_6328_C.jpg	T7	1080.704301	1754.688172	33.90506017	0.520248458	1.052995099	744	92	14.91657201	1.801763567	9.636297166	18.83652688	1080.761639	1754.215414	35.14809323	0.588956648	1.117898582	1080.638915	1754.082426	36.52376993	0.607355174	1.110453461	1081.631919	1753.203785	39.06697295	0.71519996	1.116356755	1081.243082	1751.396992	42.39141197	0.778007913	1.152533925	1077.550553	1758.302539	27.30734314	0.977425497	0.155109694	1066.96419	1768.485556	39.34268782	0	0.557549677	1081.167575	1752.320995	39.13565869	0.764316732	1.12793378	1080.565879	1751.78525	43.10165915	0.788788649	1.111241836	1083.536042	1749.070774	51.99342068	0.971577154	1.06982662	1084.494143	1712.72945	35.83653209	0	0.274418037	1095.751512	1720.372213	82.24269846	0	0.692661467	1085.230413	1747.099563	49.09422432	0	1.205315645	1089.68582	1751.981714	213.9455546	0.913412727	-0.073470192	13836	534	74.66911006	25.02203574	38.31473749	123.558082	1096.129746	1752.782836	210.5127034	0.922648543	-0.088744373	1093.928905	1753.386599	210.2264068	0.919296593	-0.092751985	1101.071071	1752.889386	220.3549805	0.924556568	-0.083330823	1115.269581	1752.636346	188.9524	0.939110711	-0.128434162	1111.596437	1755.925357	173.9426333	0.948012201	-0.248951011	1091.859097	1755.818141	197.3421424	0.916561301	-0.144138844	1097.535312	1753.156625	212.279703	0.926238997	-0.089780625	1095.299433	1753.91552	213.491977	0.922041114	-0.097730702	1100.187532	1750.927277	193.6178841	0.923359777	-0.031406658	1118.93624	1753.528663	193.2937028	0.956441097	-0.136443741	1116.89037	1757.649648	163.080168	0.996266877	-0.310765328	1093.415235	1757.342409	199.4683298	0.92830169	-0.160844011	744	13836	0.053772767	12219	873	86	358
75	C83-KGB1	Down	Down2	T1_A3	T1	A3	T7_IMG_6328_C.jpg	T7	1103.663043	1990.855072	29.71596161	0.557831336	0.203580623	552	80	12.87763951	1.617818985	10.0635015	16.41566516	1104.141888	1990.653956	29.54466041	0.544300635	0.26903985	1104.050017	1990.388666	30.17721588	0.542801681	0.320779115	1104.972991	1989.51886	28.87746399	0.609004352	0.432575149	1105.139469	1988.615309	30.79829884	0.701331158	0.712802945	1110.91265	1966.620546	0	0	0.386803011	1104.987639	1986.925528	13.00828951	0	0.818987501	1104.702692	1989.650984	32.90502751	0.783565111	0.836528706	1104.66518	1988.865874	36.32250186	0.842540086	0.902986747	1108.04071	1987.445396	34.40534945	0	0.917643207	1133.520264	1920.875397	119.6790156	0	0.623388288	1113.122736	1988.321515	31.30749397	0	1.021407109	1105.166007	1991.925312	21.64887608	0	0.918946774	1095.392457	2004.495366	214.659482	0.933242816	0.104425466	12409	510	70.21799777	24.60562745	28.89242733	112.860576	1091.635361	2004.042189	208.2260429	0.935398319	0.109053069	1091.804928	2003.535306	210.120269	0.936070096	0.114110089	1090.213055	2001.198767	218.8145815	0.941265643	0.1078097	1081.599013	2001.049118	195.5060786	0.939626218	0.125519347	1096.926268	2012.357846	185.7568463	0.940820502	0.07913565	1098.966361	2009.947163	195.2052169	0.935829572	0.104207357	1090.029407	2004.303717	208.3511219	0.935088159	0.109438061	1090.319794	2003.551691	211.2209837	0.935304881	0.115318803	1088.014356	2000.919806	208.8791228	0.941940477	0.103877763	1081.804903	2000.39874	193.9099439	0.947786145	0.116769431	1091.947359	2013.234934	181.4029947	0.945040929	0.122376	1093.393981	2009.534793	193.8678841	0.931856259	0.155407591	552	12409	0.044483842	3598	8204	24	187
47	C89-NobleRot	Up	Up1	T3_C1	T3	C1	T7_IMG_6328_C.jpg	T7	2400.365138	1305.548624	28.79066292	0.530020104	0.137095751	545	74	12.75337558	1.136849437	10.44765903	14.89211875	2400.23995	1305.366452	28.93911219	0.530819562	0.101408349	2399.826147	1305.257556	29.70982945	0.504543378	0.129941201	2399.910336	1304.738901	29.61637001	0.515467056	0.084596155	2398.913456	1304.225367	30.91873512	0.493244159	-0.112047292	2402.039652	1310.54999	22.01530684	0	-0.043595783	2399.753487	1320.734789	29.75816391	0	0.095840582	2400.265308	1305.031755	30.17592937	0.501333622	-0.000942801	2399.290412	1304.462188	31.74912406	0.375830964	-0.097883682	2400.082868	1303.660587	32.52782762	0.46303196	-0.082601917	2398.685688	1302.76755	35.60850919	0.510760911	-0.560651545	2398.33881	1289.240424	46.09602042	0	-0.253182955	2400.762448	1299.429749	32.40733252	0.725872706	-0.090784877	2393.282695	1301.605653	257.7754204	0.919855735	0.010167808	19919	613	86.75978652	28.41519319	44.887077	138.875288	2398.200073	1303.177958	251.2584606	0.923896294	-0.007219906	2395.355026	1303.839044	251.4890753	0.921480194	-0.007450215	2399.153661	1304.966557	262.8776141	0.924276776	-0.023895548	2411.610864	1306.376186	235.6985215	0.939955473	-0.066372794	2406.562611	1305.677302	202.2987277	0.923705791	-0.129889751	2391.623806	1303.847288	231.8698973	0.914101888	-0.023601548	2399.408162	1303.794202	251.4951624	0.92394761	-0.005388253	2396.316841	1304.623464	253.0287428	0.92091233	-0.006535001	2399.324455	1303.099288	245.4979084	0.923221096	-0.008280728	2415.168589	1308.477612	240.0796547	0.945977658	-0.064613917	2409.022484	1307.407212	191.5327415	0.944052773	-0.176585417	2390.615432	1305.534973	231.8997855	0.916006842	-0.036865935	545	19919	0.027360811	18359	1000	67	206
62	C89-NobleRot	Down	Down1	T3_C1	T3	C1	T7_IMG_6328_C.jpg	T7	2415.636145	1536.315663	25.32249386	0.564719206	0.888655414	415	64	11.07494364	0.84702387	9.660812535	12.62265023	2416.014108	1536.103182	26.11381192	0.588032715	0.841171671	2416.110936	1535.922039	26.99499486	0.590451756	0.826132342	2416.376482	1535.285244	26.55604906	0.581385376	0.741015605	2417.500334	1534.160728	31.20514953	0.722228223	0.665855889	2426.572596	1510.984265	47.99137336	0	0.356279095	2418.253059	1528.312968	31.09973289	0	0.206098117	2417.87895	1534.841524	29.39724745	0.778010712	0.766905849	2419.646826	1533.565667	34.65014944	0.866232578	0.753243732	2421.182906	1533.11873	32.41348221	0.941895468	0.858156534	2404.705915	1544.151568	0	0	1.124939304	2388.243329	1548.012766	0	0	1.179565389	2342.671891	1552.204931	0	0	1.341272089	2411.85884	1549.125	267.5289448	0.943427685	-0.136302814	17760	640	88.68049601	34.09244549	41.80966665	151.124746	2414.330712	1548.37022	268.2117244	0.949609181	-0.133872493	2412.827767	1548.584563	268.1202045	0.947099435	-0.135107077	2420.026906	1543.351153	290.1633425	0.958079746	-0.104642069	2421.021331	1544.080401	275.541936	0.962437581	-0.113774767	2337.584482	1604.02853	0	0	1.163876175	2338.548681	1601.473697	0	0	1.16439696	2416.052328	1548.435864	272.8129865	0.952225535	-0.131417314	2414.017583	1548.904436	272.6458713	0.947797218	-0.135265835	2420.300552	1541.22037	282.5438606	0.966721198	-0.080169039	2425.714541	1544.793549	286.7524269	0.967489178	-0.110305587	2312.121921	1609.116993	0	0	1.223989064	2324.903079	1600.483413	0	0	1.234396301	415	17760	0.023367117	7541	9790	15	170
70	C89-NobleRot	Up	Up2	T2_A7	T2	A7	T7_IMG_6328_C.jpg	T7	2298.177891	1795.439644	33.73390248	0.402661027	-0.692459888	787	93	15.45837235	1.680515718	11.67340373	18.98725011	2298.334647	1795.296663	34.68978182	0.426484797	-0.672547966	2298.048838	1795.173118	35.74992082	0.418378961	-0.84727648	2298.202829	1795.239564	34.96339487	0.441398523	-0.832119005	2298.201821	1794.470835	39.77629179	0.487204075	-0.821074906	2298.07512	1796.098984	32.16565727	0.285483766	-0.188526943	2297.711814	1795.983553	39.33904608	0.377954043	-1.547659154	2298.406272	1795.170227	37.40700181	0.529262589	-0.758569759	2297.713913	1794.54745	40.18144379	0.540404748	-1.045740402	2297.976662	1794.449238	39.74593681	0.641551405	-1.018940548	2297.800619	1793.179012	51.40278981	0.702395128	-0.942129503	2297.161378	1800.790706	34.04874095	0	0.417046338	2301.349011	1788.672038	45.50432636	0	-0.760749185	2306.933505	1791.203327	252.8245745	0.922062725	0.065152499	18994	592	83.72445377	27.57676504	42.88253557	132.3998845	2313.15921	1792.709815	248.2179481	0.928411586	0.050093633	2310.953394	1792.965437	249.4988462	0.926125049	0.048961376	2322.458528	1794.034445	260.9377955	0.933051855	0.034037529	2328.896979	1795.470747	233.6387345	0.943411496	0.006578294	2297.89077	1793.04539	172.8207734	0.857633885	0.040506979	2289.00176	1791.828707	193.1156614	0.86109249	0.072722453	2314.590519	1793.252563	248.9530372	0.930332031	0.050403463	2312.058652	1793.725444	251.0421647	0.926545516	0.04736646	2326.089694	1792.890122	249.8285088	0.944241855	0.053841915	2332.394015	1796.88935	237.5014291	0.951030734	0.008390519	2297.663673	1795.350249	152.2884832	0.838838024	-0.012240546	2287.819114	1794.289854	184.5743966	0.846366	0.055986489	787	18994	0.041434137	17185	1021	112	269
78	C89-NobleRot	Down	Down2	T2_A7	T2	A7	T7_IMG_6328_C.jpg	T7	2266.330042	2063.25952	31.55255873	0.40102692	0.780851002	709	88	14.54803752	0.9513648	12.1536362	16.61685782	2266.702348	2061.918042	33.21579036	0.516568206	0.48331447	2266.662514	2061.610395	34.26426339	0.53734877	0.476916272	2269.031504	2060.648513	33.35265653	0.657622354	0.377340978	2265.452736	2060.133725	36.90174923	0.697785872	0.266726456	2271.156816	2070.276943	33.22869958	0	-0.691744395	2266.828539	2067.186722	26.1021065	0.860182028	-0.580809182	2265.108143	2057.069705	36.08873875	0	0.129818199	2263.882018	2052.936021	41.21175474	0	0.03311166	2271.053026	2048.419869	44.990903	0	0.211170903	2286.735569	2070.771878	43.75134067	0	-1.202176602	2266.321771	2069.504483	30.8592649	0.931199287	-0.689391144	2265.741746	2068.121319	26.42092852	0.698093529	-0.841871286	2281.797883	2053.300025	279.006193	0.961889465	-0.001137816	15872	663	86.11280006	35.36960878	38.32271831	148.283325	2280.663901	2052.811502	271.1772284	0.963196983	0.00690553	2280.667217	2052.167633	272.6864824	0.96293784	0.009835183	2281.261115	2050.910986	279.5805682	0.962387631	0.018821108	2275.587258	2050.318905	256.2599131	0.964893358	0.028152479	2290.057006	2057.385477	269.379896	0.977188548	-0.049400982	2291.611558	2054.9617	276.4457926	0.973018432	-0.027378734	2280.639774	2053.416375	271.4613877	0.963253784	0.012919212	2280.674955	2052.581258	273.7922691	0.962470161	0.015911057	2277.409809	2050.051404	261.7911784	0.95926807	0.027633794	2276.739459	2049.539639	258.3905978	0.971493185	0.045198309	2290.422468	2058.534476	264.5943775	0.980320958	-0.033873361	2290.650655	2055.51139	272.9422173	0.971739763	-0.008537561	709	15872	0.044669859	4225	10879	0	184
49	C90-Peachy	Up	Up1	T3_B5	T3	B5	T7_IMG_6328_C.jpg	T7	1957.585263	1303.543158	28.9306751	0.686979296	0.286209736	475	70	11.8980994	1.516011806	9.112460632	14.86058339	1957.607225	1304.06006	28.40590945	0.665844468	0.276925754	1957.588829	1304.324942	29.0024996	0.68429428	0.266617502	1957.930899	1304.888037	28.31319064	0.709800882	0.143172138	1957.53615	1306.426172	28.18484837	0.732182945	0.179976697	1959.859079	1315.075559	36.28100828	0	-0.198108283	1957.916208	1306.959951	27.73316004	0	-0.253086689	1957.983563	1308.119705	19.61314332	0.900060594	-0.114903152	1957.957113	1310.763134	21.98662075	0	-0.050837419	1959.72994	1316.831874	17.61238401	0	-0.235036593	1956.107732	1289.688419	42.74819659	0	0.019615725	1957.930184	1365.78218	0	0	-0.03930334	1957.524484	1316.48629	0	0	-0.325618083	1977.174713	1308.828044	325.0819076	0.960668553	0.03663737	22122	737	100.17091	40.66169204	38.80562991	172.9208189	1990.286189	1311.358165	314.6016507	0.964096876	0.015522365	1985.870539	1311.841463	316.7682841	0.963202907	0.018135039	2000.968051	1312.995299	310.5788952	0.963165026	-0.000498155	2018.74206	1314.456218	277.4768243	0.972254474	-0.039542929	2030.106988	1353.869408	146.6130612	0	-1.078878919	1936.441728	1314.850573	214.942136	0.908999453	-0.061085009	1992.794328	1311.84134	315.2871279	0.965490654	0.012172262	1987.784355	1312.609854	319.5136163	0.963722359	0.014552183	2005.446377	1311.838945	289.1230774	0.966403755	0.002763818	2023.220012	1315.138798	283.1958739	0.978148366	-0.041764302	2093.121314	1406.2353	0	0	-1.090067786	1937.196526	1319.943092	197.8512314	0.890716779	-0.025454416	475	22122	0.021471838	20462	1146	115	267
58	C90-Peachy	Down	Down1	T3_B5	T3	B5	T7_IMG_6328_C.jpg	T7	1928.363946	1538.627551	28.00210544	0.290577603	0.428581368	588	75	13.25277794	0.472686388	12.01140199	14.21761036	1928.890647	1538.529984	27.86836934	0.2484787	0.645245581	1929.258225	1538.689294	28.55790866	0.275575409	0.962544404	1930.257592	1539.576639	28.52023951	0.354736027	1.285572218	1931.284582	1538.713556	29.70703389	0.524600659	-1.55472124	1909.684894	1518.408415	26.75488881	0	-0.705528057	1930.668956	1545.377279	20.70054602	0	-0.152860604	1930.659954	1539.40007	26.44358447	0.608338613	-1.342117237	1932.791367	1540.951087	29.12816631	0.900747092	-1.292581786	1938.232784	1551.857794	21.06630584	0	-0.801753272	1916.615633	1528.509777	30.55974344	0	-0.642023706	1922.960885	1516.46212	44.23302397	0	-0.165782111	1914.659176	1960.239631	0	0	0.031016488	1931.206267	1526.572467	299.9903748	0.959136916	-0.017242032	19402	669	91.52648627	37.25921705	37.11358749	157.9913902	1933.289261	1526.987501	296.2620254	0.96265835	-0.019774994	1932.550456	1526.636256	296.796169	0.961460178	-0.018029355	1933.862455	1525.278376	299.6088579	0.962795041	0.006534635	1937.274681	1525.744049	291.7508411	0.969550219	-0.009047376	1933.896085	1542.465502	316.7857283	0.994792708	-0.177297316	1928.630137	1537.926834	321.2466802	0.972566183	-0.140264326	1934.582145	1527.504216	297.1998755	0.963181878	-0.020826857	1933.473542	1527.128192	298.0526566	0.96061767	-0.021951518	1931.395417	1523.415882	282.4789065	0.967475952	0.028260033	1940.199447	1526.837938	295.1203509	0.971488108	-0.013147486	1934.311879	1544.983423	320.3952026	0	-0.171926297	1927.224345	1540.106216	325.1875386	0.973388054	-0.139770528	588	19402	0.030306154	10789	8023	10	275
68	C90-Peachy	Up	Up2	T1_A3	T1	A3	T7_IMG_6328_C.jpg	T7	1877.654545	1760.603636	29.18151767	0.561919331	-0.430828692	550	76	12.78616597	1.056459525	10.58688168	14.75333898	1877.61525	1760.569924	29.84675998	0.559311171	-0.402492116	1877.60609	1760.675105	30.59737342	0.560566599	-0.404374345	1877.670876	1761.574458	30.35919067	0.576616485	-0.306444612	1877.042658	1760.908896	33.91196269	0.580933099	-0.359527798	1880.171329	1746.103699	11.95324422	0	0.181956511	1916.602613	1623.843912	0	0	0.283313541	1877.367763	1759.398271	33.20420609	0.612170124	-0.374474759	1877.461178	1759.631728	35.40758534	0.586159627	-0.393933631	1877.419503	1760.801288	35.6288976	0.589178182	-0.253330597	1875.350432	1755.228586	49.52866046	0.824953381	-0.37417491	1870.283921	1772.449092	51.97476894	0	0.253822278	1874.028049	1763.464923	38.99440777	0.813689593	-0.083609073	1877.950545	1777.853912	239.827652	0.906485592	0.192171713	17996	610	85.50225083	28.92257592	46.65259327	143.0061063	1882.470205	1779.855318	239.1890109	0.917601174	0.188142619	1880.67094	1780.233513	237.2541329	0.913455846	0.183211578	1892.818399	1782.499479	254.721366	0.925040325	0.176044118	1895.442542	1785.141094	233.3384775	0.943741224	0.168620855	1869.624386	1778.867805	178.687848	0.866188572	0.18042471	1864.24263	1778.17308	185.6330604	0.849414906	0.177727662	1884.185025	1780.627279	243.5728886	0.922630045	0.19223754	1882.188956	1781.138005	242.2840259	0.917341943	0.184163686	1893.75948	1780.840186	238.5844674	0.930861115	0.203914362	1901.403818	1787.417505	243.1899205	0.955918058	0.166886211	1869.587039	1779.725445	167.1901993	0.865763189	0.156511374	1863.598784	1779.682722	181.0476256	0.843989215	0.161751315	550	17996	0.030562347	16441	1003	50	313
77	C90-Peachy	Down	Down2	T1_A3	T1	A3	T7_IMG_6328_C.jpg	T7	1903.3	2053.167143	32.71417413	0.519113945	1.056197955	700	84	14.55281027	1.502835192	11.72726004	17.77853332	1903.328874	2052.794371	34.11663582	0.573826537	1.031055306	1903.24257	2052.498915	35.24238765	0.592356284	1.014143039	1903.678469	2051.845819	35.49643883	0.667033655	0.947113889	1905.4209	2049.422034	38.38419903	0.87941943	0.912192916	1913.132957	2051.201332	11.12437128	0	1.128551914	1904.997223	2053.702742	25.36958857	0.456329539	1.129081267	1903.155503	2049.290391	31.04517868	0.963412295	1.006358868	1899.368444	2029.42686	0	0	0.015313014	1895.859456	2062.128362	36.07292031	0.839337305	0.383786079	1899.559139	2055.412686	37.38012136	0.470605353	0.731176268	1933.409134	2062.378894	0	0	-1.252160536	1910.092951	2056.504866	24.05483046	0	-1.036336574	1891.771532	2068.62591	234.6043774	0.903006585	-0.271402091	17985	630	83.34892181	26.12664767	46.6475807	134.9088697	1887.322297	2069.940065	223.9224448	0.897869148	-0.270064199	1888.077189	2068.87348	227.3328266	0.901434014	-0.264861001	1887.508288	2064.115945	233.6436444	0.913026673	-0.238522194	1875.053824	2068.170274	196.2262872	0.880837163	-0.234809888	1893.584441	2085.34337	223.4493851	0.950389556	-0.374164273	1898.973158	2081.857628	239.629141	0.957536971	-0.370217413	1886.388221	2072.241201	224.2469094	0.89382626	-0.283798366	1887.261108	2070.958766	228.6804352	0.896784657	-0.279580834	1883.846155	2066.337213	221.3138264	0.905068756	-0.248844319	1875.25065	2067.302472	195.6418472	0.8958391	-0.234435809	1888.374084	2095.076222	219.6576659	0.970920079	-0.383531432	1891.29984	2092.600866	236.4513636	0.966496283	-0.387623107	700	17985	0.038921323	2927	14164	0	129
49	C10-01_02_04	Up	Up1	T2_A6	T2	A6	T8_IMG_6329_C.jpg	T8	3147.976378	1373.110236	25.10310717	0.606484637	1.209286703	381	64	10.61713635	1.350835114	8.035960438	13.47503841	3148.217255	1373.541217	24.98275375	0.625560144	1.137292451	3148.184284	1373.448472	25.62425885	0.636170227	1.142027705	3148.504016	1375.249113	23.65367917	0.577330176	0.996574152	3149.440349	1375.640722	24.64644182	0.7153943	0.933961849	3146.576777	1366.21774	21.67737659	0	-0.197571053	3145.536221	1364.026384	23.17573898	0	-0.290549107	3149.070569	1373.937816	24.93901409	0.831462993	0.954273809	3149.090697	1373.959151	27.41111929	0.869136781	0.960138199	3150.189466	1378.527789	17.64801636	0	0.577842585	3133.751009	1364.68966	55.086931	0	-0.90841125	3143.076701	1363.459294	34.7298994	0	-0.456323657	3213.119531	1439.937217	0	0	-0.808859769	3159.188553	1388.954285	249.1044328	0.892917819	0.058996221	21612	615	88.87959953	25.72081118	53.91083945	134.8646587	3163.98106	1390.496814	243.3102208	0.899393732	0.053283821	3161.308917	1391.447335	243.6171324	0.896714771	0.047953488	3168.104721	1392.675728	257.2725617	0.90554049	0.03347454	3178.297717	1395.39063	218.8276108	0.923758275	0.023050802	3171.151282	1392.651784	193.1594508	0.878492145	-0.020511054	3154.49728	1391.675282	221.4464572	0.876719485	0.023629102	3164.238331	1391.087297	242.1211294	0.897620786	0.052527811	3161.455973	1392.344322	243.7577804	0.894270373	0.045974098	3168.909925	1391.314816	243.5014713	0.903343738	0.035955722	3179.32288	1396.694915	219.5640575	0.931883498	0.019135504	3174.836632	1393.824427	192.0653414	0.901447056	-0.034922155	3154.873881	1393.319222	223.1644196	0.88393647	0.017295225	381	21612	0.017629095	20387	844	2	260
